STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,UNIT_MEASURE,Unit of measure,AGE,Age,SEX,Sex,STATISTICAL_OPERATION,Statistical operation,INCOME_GROUP,Income group,HEALTH_PROF,Health profession,TIME_PERIOD,Time period,OBS_VALUE,Observation value,HSPA,Health system performance assessment,METHODOLOGY,Calculation methodology,TIME_RANGE,Time range,SURVEY_VERSION,Survey version,DECIMALS,Decimals,OBS_STATUS,Observation status,OBS_STATUS2,Observation status 2,OBS_STATUS3,Observation status 3,UNIT_MULT,Unit multiplier
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_MH(2.1),Mental healthcare,I,SVN,Slovenia,A,Annual,MORTSUMD,Suicide within 1 year after discharge among patients diagnosed with a mental disorder,PT_PAT_DSC_D_MD,Percentage of discharged patients diagnosed with a mental disorder,Y_GE15,15 years or over,_T,Total,BOUNDLCI,Confidence interval lower bound,_Z,Not applicable,_Z,Not applicable,2014,,4.9,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_MH(2.1),Mental healthcare,I,SVN,Slovenia,A,Annual,MORTSUMD,Suicide within 1 year after discharge among patients diagnosed with a mental disorder,PT_PAT_DSC_D_MD,Percentage of discharged patients diagnosed with a mental disorder,Y_GE15,15 years or over,_T,Total,BOUNDLCI,Confidence interval lower bound,_Z,Not applicable,_Z,Not applicable,2015,,3.2,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_MH(2.1),Mental healthcare,I,SVN,Slovenia,A,Annual,MORTSUMD,Suicide within 1 year after discharge among patients diagnosed with a mental disorder,PT_PAT_DSC_D_MD,Percentage of discharged patients diagnosed with a mental disorder,Y_GE15,15 years or over,_T,Total,BOUNDLCI,Confidence interval lower bound,_Z,Not applicable,_Z,Not applicable,2016,,3.9,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_MH(2.1),Mental healthcare,I,SVN,Slovenia,A,Annual,MORTSUMD,Suicide within 1 year after discharge among patients diagnosed with a mental disorder,PT_PAT_DSC_D_MD,Percentage of discharged patients diagnosed with a mental disorder,Y_GE15,15 years or over,_T,Total,BOUNDLCI,Confidence interval lower bound,_Z,Not applicable,_Z,Not applicable,2017,,5.1,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_MH(2.1),Mental healthcare,I,SVN,Slovenia,A,Annual,MORTSUMD,Suicide within 1 year after discharge among patients diagnosed with a mental disorder,PT_PAT_DSC_D_MD,Percentage of discharged patients diagnosed with a mental disorder,Y_GE15,15 years or over,_T,Total,BOUNDLCI,Confidence interval lower bound,_Z,Not applicable,_Z,Not applicable,2018,,4.5,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_MH(2.1),Mental healthcare,I,SVN,Slovenia,A,Annual,MORTSUMD,Suicide within 1 year after discharge among patients diagnosed with a mental disorder,PT_PAT_DSC_D_MD,Percentage of discharged patients diagnosed with a mental disorder,Y_GE15,15 years or over,_T,Total,BOUNDLCI,Confidence interval lower bound,_Z,Not applicable,_Z,Not applicable,2019,,4.9,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_MH(2.1),Mental healthcare,I,SVN,Slovenia,A,Annual,MORTSUMD,Suicide within 1 year after discharge among patients diagnosed with a mental disorder,PT_PAT_DSC_D_MD,Percentage of discharged patients diagnosed with a mental disorder,Y_GE15,15 years or over,_T,Total,BOUNDLCI,Confidence interval lower bound,_Z,Not applicable,_Z,Not applicable,2020,,5.1,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_MH(2.1),Mental healthcare,I,SVN,Slovenia,A,Annual,MORTSUMD,Suicide within 1 year after discharge among patients diagnosed with a mental disorder,PT_PAT_DSC_D_MD,Percentage of discharged patients diagnosed with a mental disorder,Y_GE15,15 years or over,_T,Total,BOUNDLCI,Confidence interval lower bound,_Z,Not applicable,_Z,Not applicable,2021,,3.8,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_MH(2.1),Mental healthcare,I,SVN,Slovenia,A,Annual,MORTSUMD,Suicide within 1 year after discharge among patients diagnosed with a mental disorder,PT_PAT_DSC_D_MD,Percentage of discharged patients diagnosed with a mental disorder,Y_GE15,15 years or over,_T,Total,BOUNDLCI,Confidence interval lower bound,_Z,Not applicable,_Z,Not applicable,2022,,5.4,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_MH(2.1),Mental healthcare,I,SWE,Sweden,A,Annual,MORTSUMD,Suicide within 1 year after discharge among patients diagnosed with a mental disorder,PT_PAT_DSC_D_MD,Percentage of discharged patients diagnosed with a mental disorder,Y_GE15,15 years or over,_T,Total,BOUNDLCI,Confidence interval lower bound,_Z,Not applicable,_Z,Not applicable,2000,,5.9,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_MH(2.1),Mental healthcare,I,SWE,Sweden,A,Annual,MORTSUMD,Suicide within 1 year after discharge among patients diagnosed with a mental disorder,PT_PAT_DSC_D_MD,Percentage of discharged patients diagnosed with a mental disorder,Y_GE15,15 years or over,_T,Total,BOUNDLCI,Confidence interval lower bound,_Z,Not applicable,_Z,Not applicable,2001,,6.3,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_MH(2.1),Mental healthcare,I,SWE,Sweden,A,Annual,MORTSUMD,Suicide within 1 year after discharge among patients diagnosed with a mental disorder,PT_PAT_DSC_D_MD,Percentage of discharged patients diagnosed with a mental disorder,Y_GE15,15 years or over,_T,Total,BOUNDLCI,Confidence interval lower bound,_Z,Not applicable,_Z,Not applicable,2002,,5.8,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_MH(2.1),Mental healthcare,I,SWE,Sweden,A,Annual,MORTSUMD,Suicide within 1 year after discharge among patients diagnosed with a mental disorder,PT_PAT_DSC_D_MD,Percentage of discharged patients diagnosed with a mental disorder,Y_GE15,15 years or over,_T,Total,BOUNDLCI,Confidence interval lower bound,_Z,Not applicable,_Z,Not applicable,2003,,5.4,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_MH(2.1),Mental healthcare,I,SWE,Sweden,A,Annual,MORTSUMD,Suicide within 1 year after discharge among patients diagnosed with a mental disorder,PT_PAT_DSC_D_MD,Percentage of discharged patients diagnosed with a mental disorder,Y_GE15,15 years or over,_T,Total,BOUNDLCI,Confidence interval lower bound,_Z,Not applicable,_Z,Not applicable,2004,,5.6,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_MH(2.1),Mental healthcare,I,SWE,Sweden,A,Annual,MORTSUMD,Suicide within 1 year after discharge among patients diagnosed with a mental disorder,PT_PAT_DSC_D_MD,Percentage of discharged patients diagnosed with a mental disorder,Y_GE15,15 years or over,_T,Total,BOUNDLCI,Confidence interval lower bound,_Z,Not applicable,_Z,Not applicable,2005,,5.3,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_MH(2.1),Mental healthcare,I,SWE,Sweden,A,Annual,MORTSUMD,Suicide within 1 year after discharge among patients diagnosed with a mental disorder,PT_PAT_DSC_D_MD,Percentage of discharged patients diagnosed with a mental disorder,Y_GE15,15 years or over,_T,Total,BOUNDLCI,Confidence interval lower bound,_Z,Not applicable,_Z,Not applicable,2006,,5.6,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_MH(2.1),Mental healthcare,I,SWE,Sweden,A,Annual,MORTSUMD,Suicide within 1 year after discharge among patients diagnosed with a mental disorder,PT_PAT_DSC_D_MD,Percentage of discharged patients diagnosed with a mental disorder,Y_GE15,15 years or over,_T,Total,BOUNDLCI,Confidence interval lower bound,_Z,Not applicable,_Z,Not applicable,2007,,4.8,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_MH(2.1),Mental healthcare,I,SWE,Sweden,A,Annual,MORTSUMD,Suicide within 1 year after discharge among patients diagnosed with a mental disorder,PT_PAT_DSC_D_MD,Percentage of discharged patients diagnosed with a mental disorder,Y_GE15,15 years or over,_T,Total,BOUNDLCI,Confidence interval lower bound,_Z,Not applicable,_Z,Not applicable,2008,,4.7,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_MH(2.1),Mental healthcare,I,SWE,Sweden,A,Annual,MORTSUMD,Suicide within 1 year after discharge among patients diagnosed with a mental disorder,PT_PAT_DSC_D_MD,Percentage of discharged patients diagnosed with a mental disorder,Y_GE15,15 years or over,_T,Total,BOUNDLCI,Confidence interval lower bound,_Z,Not applicable,_Z,Not applicable,2009,,4.7,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_MH(2.1),Mental healthcare,I,SWE,Sweden,A,Annual,MORTSUMD,Suicide within 1 year after discharge among patients diagnosed with a mental disorder,PT_PAT_DSC_D_MD,Percentage of discharged patients diagnosed with a mental disorder,Y_GE15,15 years or over,_T,Total,BOUNDLCI,Confidence interval lower bound,_Z,Not applicable,_Z,Not applicable,2010,,4.8,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_MH(2.1),Mental healthcare,I,SWE,Sweden,A,Annual,MORTSUMD,Suicide within 1 year after discharge among patients diagnosed with a mental disorder,PT_PAT_DSC_D_MD,Percentage of discharged patients diagnosed with a mental disorder,Y_GE15,15 years or over,_T,Total,BOUNDLCI,Confidence interval lower bound,_Z,Not applicable,_Z,Not applicable,2011,,4.3,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_MH(2.1),Mental healthcare,I,SWE,Sweden,A,Annual,MORTSUMD,Suicide within 1 year after discharge among patients diagnosed with a mental disorder,PT_PAT_DSC_D_MD,Percentage of discharged patients diagnosed with a mental disorder,Y_GE15,15 years or over,_T,Total,BOUNDLCI,Confidence interval lower bound,_Z,Not applicable,_Z,Not applicable,2012,,4.6,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_MH(2.1),Mental healthcare,I,SWE,Sweden,A,Annual,MORTSUMD,Suicide within 1 year after discharge among patients diagnosed with a mental disorder,PT_PAT_DSC_D_MD,Percentage of discharged patients diagnosed with a mental disorder,Y_GE15,15 years or over,_T,Total,BOUNDLCI,Confidence interval lower bound,_Z,Not applicable,_Z,Not applicable,2013,,4.6,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_MH(2.1),Mental healthcare,I,SWE,Sweden,A,Annual,MORTSUMD,Suicide within 1 year after discharge among patients diagnosed with a mental disorder,PT_PAT_DSC_D_MD,Percentage of discharged patients diagnosed with a mental disorder,Y_GE15,15 years or over,_T,Total,BOUNDLCI,Confidence interval lower bound,_Z,Not applicable,_Z,Not applicable,2014,,4.6,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_MH(2.1),Mental healthcare,I,SWE,Sweden,A,Annual,MORTSUMD,Suicide within 1 year after discharge among patients diagnosed with a mental disorder,PT_PAT_DSC_D_MD,Percentage of discharged patients diagnosed with a mental disorder,Y_GE15,15 years or over,_T,Total,BOUNDLCI,Confidence interval lower bound,_Z,Not applicable,_Z,Not applicable,2015,,4.6,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_MH(2.1),Mental healthcare,I,SWE,Sweden,A,Annual,MORTSUMD,Suicide within 1 year after discharge among patients diagnosed with a mental disorder,PT_PAT_DSC_D_MD,Percentage of discharged patients diagnosed with a mental disorder,Y_GE15,15 years or over,_T,Total,BOUNDLCI,Confidence interval lower bound,_Z,Not applicable,_Z,Not applicable,2016,,4.4,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_MH(2.1),Mental healthcare,I,SWE,Sweden,A,Annual,MORTSUMD,Suicide within 1 year after discharge among patients diagnosed with a mental disorder,PT_PAT_DSC_D_MD,Percentage of discharged patients diagnosed with a mental disorder,Y_GE15,15 years or over,_T,Total,BOUNDLCI,Confidence interval lower bound,_Z,Not applicable,_Z,Not applicable,2017,,4.6,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_MH(2.1),Mental healthcare,I,SWE,Sweden,A,Annual,MORTSUMD,Suicide within 1 year after discharge among patients diagnosed with a mental disorder,PT_PAT_DSC_D_MD,Percentage of discharged patients diagnosed with a mental disorder,Y_GE15,15 years or over,_T,Total,BOUNDLCI,Confidence interval lower bound,_Z,Not applicable,_Z,Not applicable,2018,,5,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_MH(2.1),Mental healthcare,I,SWE,Sweden,A,Annual,MORTSUMD,Suicide within 1 year after discharge among patients diagnosed with a mental disorder,PT_PAT_DSC_D_MD,Percentage of discharged patients diagnosed with a mental disorder,Y_GE15,15 years or over,_T,Total,BOUNDLCI,Confidence interval lower bound,_Z,Not applicable,_Z,Not applicable,2019,,4.9,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_MH(2.1),Mental healthcare,I,SWE,Sweden,A,Annual,MORTSUMD,Suicide within 1 year after discharge among patients diagnosed with a mental disorder,PT_PAT_DSC_D_MD,Percentage of discharged patients diagnosed with a mental disorder,Y_GE15,15 years or over,_T,Total,BOUNDLCI,Confidence interval lower bound,_Z,Not applicable,_Z,Not applicable,2020,,4.2,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_MH(2.1),Mental healthcare,I,SWE,Sweden,A,Annual,MORTSUMD,Suicide within 1 year after discharge among patients diagnosed with a mental disorder,PT_PAT_DSC_D_MD,Percentage of discharged patients diagnosed with a mental disorder,Y_GE15,15 years or over,_T,Total,BOUNDLCI,Confidence interval lower bound,_Z,Not applicable,_Z,Not applicable,2021,,4.3,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_MH(2.1),Mental healthcare,I,SWE,Sweden,A,Annual,MORTSUMD,Suicide within 1 year after discharge among patients diagnosed with a mental disorder,PT_PAT_DSC_D_MD,Percentage of discharged patients diagnosed with a mental disorder,Y_GE15,15 years or over,_T,Total,BOUNDLCI,Confidence interval lower bound,_Z,Not applicable,_Z,Not applicable,2022,,4.9,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_MH(2.1),Mental healthcare,I,SWE,Sweden,A,Annual,MORTSUMD,Suicide within 1 year after discharge among patients diagnosed with a mental disorder,PT_PAT_DSC_D_MD,Percentage of discharged patients diagnosed with a mental disorder,Y_GE15,15 years or over,_T,Total,BOUNDLCI,Confidence interval lower bound,_Z,Not applicable,_Z,Not applicable,2023,,3,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_MH(2.1),Mental healthcare,I,GBR,United Kingdom,A,Annual,MORTSUMD,Suicide within 1 year after discharge among patients diagnosed with a mental disorder,PT_PAT_DSC_D_MD,Percentage of discharged patients diagnosed with a mental disorder,Y_GE15,15 years or over,_T,Total,BOUNDLCI,Confidence interval lower bound,_Z,Not applicable,_Z,Not applicable,2011,,1.6,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_MH(2.1),Mental healthcare,I,GBR,United Kingdom,A,Annual,MORTSUMD,Suicide within 1 year after discharge among patients diagnosed with a mental disorder,PT_PAT_DSC_D_MD,Percentage of discharged patients diagnosed with a mental disorder,Y_GE15,15 years or over,_T,Total,BOUNDLCI,Confidence interval lower bound,_Z,Not applicable,_Z,Not applicable,2012,,1.5,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_MH(2.1),Mental healthcare,I,GBR,United Kingdom,A,Annual,MORTSUMD,Suicide within 1 year after discharge among patients diagnosed with a mental disorder,PT_PAT_DSC_D_MD,Percentage of discharged patients diagnosed with a mental disorder,Y_GE15,15 years or over,_T,Total,BOUNDLCI,Confidence interval lower bound,_Z,Not applicable,_Z,Not applicable,2013,,1.4,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_MH(2.1),Mental healthcare,I,GBR,United Kingdom,A,Annual,MORTSUMD,Suicide within 1 year after discharge among patients diagnosed with a mental disorder,PT_PAT_DSC_D_MD,Percentage of discharged patients diagnosed with a mental disorder,Y_GE15,15 years or over,_T,Total,BOUNDLCI,Confidence interval lower bound,_Z,Not applicable,_Z,Not applicable,2014,,1.2,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_MH(2.1),Mental healthcare,I,GBR,United Kingdom,A,Annual,MORTSUMD,Suicide within 1 year after discharge among patients diagnosed with a mental disorder,PT_PAT_DSC_D_MD,Percentage of discharged patients diagnosed with a mental disorder,Y_GE15,15 years or over,_T,Total,BOUNDLCI,Confidence interval lower bound,_Z,Not applicable,_Z,Not applicable,2015,,0.9,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_MH(2.1),Mental healthcare,I,GBR,United Kingdom,A,Annual,MORTSUMD,Suicide within 1 year after discharge among patients diagnosed with a mental disorder,PT_PAT_DSC_D_MD,Percentage of discharged patients diagnosed with a mental disorder,Y_GE15,15 years or over,_T,Total,BOUNDLCI,Confidence interval lower bound,_Z,Not applicable,_Z,Not applicable,2016,,1.1,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_MH(2.1),Mental healthcare,I,GBR,United Kingdom,A,Annual,MORTSUMD,Suicide within 1 year after discharge among patients diagnosed with a mental disorder,PT_PAT_DSC_D_MD,Percentage of discharged patients diagnosed with a mental disorder,Y_GE15,15 years or over,_T,Total,BOUNDLCI,Confidence interval lower bound,_Z,Not applicable,_Z,Not applicable,2017,,0.7,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_MH(2.1),Mental healthcare,I,GBR,United Kingdom,A,Annual,MORTSUMD,Suicide within 1 year after discharge among patients diagnosed with a mental disorder,PT_PAT_DSC_D_MD,Percentage of discharged patients diagnosed with a mental disorder,Y_GE15,15 years or over,_T,Total,BOUNDLCI,Confidence interval lower bound,_Z,Not applicable,_Z,Not applicable,2023,,1.3,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_MH(2.1),Mental healthcare,I,MLT,Malta,A,Annual,MORTSUMD,Suicide within 1 year after discharge among patients diagnosed with a mental disorder,PT_PAT_DSC_D_MD,Percentage of discharged patients diagnosed with a mental disorder,Y_GE15,15 years or over,_T,Total,BOUNDLCI,Confidence interval lower bound,_Z,Not applicable,_Z,Not applicable,2016,,0.5,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_MH(2.1),Mental healthcare,I,MLT,Malta,A,Annual,MORTSUMD,Suicide within 1 year after discharge among patients diagnosed with a mental disorder,PT_PAT_DSC_D_MD,Percentage of discharged patients diagnosed with a mental disorder,Y_GE15,15 years or over,_T,Total,BOUNDLCI,Confidence interval lower bound,_Z,Not applicable,_Z,Not applicable,2017,,0.2,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_MH(2.1),Mental healthcare,I,MLT,Malta,A,Annual,MORTSUMD,Suicide within 1 year after discharge among patients diagnosed with a mental disorder,PT_PAT_DSC_D_MD,Percentage of discharged patients diagnosed with a mental disorder,Y_GE15,15 years or over,_T,Total,BOUNDLCI,Confidence interval lower bound,_Z,Not applicable,_Z,Not applicable,2018,,0.3,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_MH(2.1),Mental healthcare,I,MLT,Malta,A,Annual,MORTSUMD,Suicide within 1 year after discharge among patients diagnosed with a mental disorder,PT_PAT_DSC_D_MD,Percentage of discharged patients diagnosed with a mental disorder,Y_GE15,15 years or over,_T,Total,BOUNDLCI,Confidence interval lower bound,_Z,Not applicable,_Z,Not applicable,2019,,0.1,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_MH(2.1),Mental healthcare,I,MLT,Malta,A,Annual,MORTSUMD,Suicide within 1 year after discharge among patients diagnosed with a mental disorder,PT_PAT_DSC_D_MD,Percentage of discharged patients diagnosed with a mental disorder,Y_GE15,15 years or over,_T,Total,BOUNDLCI,Confidence interval lower bound,_Z,Not applicable,_Z,Not applicable,2020,,-0.8,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,,,1,One,,,,,,,0,Units
